report_id,days_policy_to_claim,claim_amount,sum_insured,claim_count_1y,was_investigated,policy_count,label
R581,782,19675.189641579054,500000,0,0,3,1
R582,135,39126.881343567955,50000,1,1,4,0
R583,79,6751.542190672599,200000,3,0,4,1
R584,200,39837.041354787514,200000,1,0,4,0
R585,54,27571.768211020226,100000,0,0,4,0
R586,15,24170.95324423246,100000,1,0,4,1
R587,27,10153.663129820447,50000,1,0,3,1
R588,27,25711.412420380737,50000,0,0,4,1
R589,32,12765.133775802,100000,0,0,4,1
R590,29,32666.612531984123,500000,1,1,3,1
R591,204,10289.379708922668,100000,1,0,2,0
R592,40,18868.41505543916,500000,3,0,1,1
R593,84,14447.269119868284,50000,0,0,2,1
R594,454,10124.770375730053,200000,1,0,4,0
R595,128,27413.198169079144,200000,0,0,2,1
R596,220,25354.587474096334,50000,1,0,3,1
R597,37,32090.10198900997,50000,0,1,4,0
R598,42,2201.248917918325,200000,2,0,2,0
R599,8,30641.70702341044,500000,1,0,1,1
R600,37,45054.489053568934,50000,0,0,2,0
R601,65,15483.589108230532,500000,0,0,4,0
R602,38,38951.48612108969,500000,0,0,4,0
R603,18,17368.387279401733,200000,2,0,4,1
R604,25,6275.90262438693,500000,1,0,3,1
R605,123,16943.675575932044,200000,0,0,4,1
R606,46,30482.039676752756,50000,0,0,2,1
R607,90,11618.235176684686,100000,3,0,1,1
R608,140,13996.61340993513,100000,2,0,2,0
R609,234,25935.39432293191,100000,1,0,1,1
R610,8,20030.60116738573,100000,0,0,4,1
R611,321,25846.22952486741,100000,0,0,1,1
R612,197,22378.29540758336,100000,2,0,3,1
R613,17,24796.25319551573,500000,1,0,3,1
R614,413,15676.988141904589,500000,1,0,3,0
R615,507,22317.309420303925,100000,1,0,3,0
R616,12,10726.269943040665,50000,1,0,3,1
R617,64,32884.33622503388,50000,3,0,1,1
R618,328,13657.252831826863,500000,0,0,1,1
R619,275,31288.474875493892,500000,0,0,4,0
R620,40,17663.930390171347,100000,1,1,1,1
R621,46,22019.990107573212,50000,2,0,1,1
R622,92,15050.354491092992,200000,0,0,2,0
R623,132,9840.04568831971,100000,0,0,4,1
R624,192,2552.3961239469863,500000,3,0,1,1
R625,92,9446.758414075404,500000,0,0,4,1
R626,124,16760.911467840782,500000,0,0,3,1
R627,275,22118.79178828884,200000,2,0,1,1
R628,7,30103.793132832634,50000,0,0,2,1
R629,58,15542.425402031511,500000,2,1,2,0
R630,249,11180.39235732826,100000,1,0,3,1
R631,451,5572.852139972874,200000,1,0,2,1
R632,143,24800.636179041037,50000,0,0,2,0
R633,151,33831.94515329343,100000,0,0,3,0
R634,22,32663.302679562887,100000,0,0,1,1
R635,118,27099.327481472374,200000,1,0,2,0
R636,152,26385.433172675992,200000,1,0,2,0
R637,55,36976.23779709341,200000,0,0,1,1
R638,62,23320.814614168106,500000,0,0,3,0
R639,94,26461.296760241716,50000,2,0,2,1
R640,4,16792.161381480008,500000,1,0,2,1
R641,77,6379.5662914524255,200000,0,0,3,1
R642,47,13161.510995004239,200000,1,0,2,1
R643,79,19908.409614653447,200000,0,0,1,1
R644,25,20607.85372501303,500000,0,0,2,1
R645,442,39262.85854855394,100000,1,0,2,0
R646,180,20812.771675910688,200000,0,0,2,0
R647,227,31788.43444025644,500000,2,0,1,0
R648,311,15649.22758423684,200000,2,0,1,1
R649,138,16883.24114234766,500000,1,0,4,1
R650,18,6709.923627765516,50000,0,0,2,1
R651,154,12576.719871234283,50000,1,0,1,1
R652,176,25269.813913637532,500000,1,1,2,1
R653,273,20075.601803941332,200000,1,0,3,0
R654,113,29429.386198972337,500000,1,0,3,0
R655,27,21812.539483450502,50000,2,0,2,0
R656,66,16475.462683622583,500000,1,0,3,0
R657,90,41482.96863786959,50000,0,0,1,0
R658,207,19060.964312869528,50000,0,0,2,0
R659,169,31630.009697053043,100000,0,0,2,0
R660,88,15987.907934553223,200000,1,0,2,1
R661,861,27095.994793835664,500000,0,1,4,1
R662,186,29280.15659151687,200000,0,0,4,1
R663,54,22084.91970575581,200000,3,0,4,0
R664,21,1000.0,50000,1,0,2,1
R665,33,20182.52460856113,50000,0,0,2,1
R666,56,32304.600477599754,500000,2,0,4,0
R667,35,25274.808330277305,500000,1,0,3,0
R668,41,24458.388752292467,500000,1,0,1,0
R669,67,2777.4306604248086,50000,0,0,3,1
R670,38,12795.44929324941,100000,3,0,4,0
R671,454,24113.57631151439,500000,1,0,1,0
R672,16,24103.83276786892,50000,0,0,4,1
R673,148,32146.667801329026,100000,1,0,1,0
R674,105,18551.332448539055,200000,0,0,1,0
R675,807,24058.240866738142,50000,1,0,1,0
R676,23,20163.742419312937,500000,1,0,4,1
R677,101,10130.572634984432,500000,2,0,4,0
R678,697,1000.0,100000,0,0,1,0
R679,401,24310.096921300767,100000,0,0,2,0
R680,339,21739.472084128112,50000,1,0,2,0
R681,59,13818.249578998311,100000,0,0,2,1
R682,37,3808.2694348413515,50000,3,0,2,1
R683,220,26297.39514408738,100000,1,0,3,0
R684,530,17340.79925804448,200000,0,0,3,1
R685,162,25568.747223681457,500000,2,0,2,0
R686,169,38640.48530411758,500000,2,0,4,1
R687,65,1000.0,200000,3,0,2,1
R688,293,13003.991912976362,500000,2,0,1,0
R689,41,17906.243866880868,500000,0,0,1,0
R690,78,34548.26174146651,500000,0,0,4,1
R691,110,3635.969807935151,500000,1,0,1,0
R692,141,39358.610256806045,200000,0,0,2,0
R693,55,21358.559015662904,50000,0,0,2,1
R694,24,19039.993382661418,500000,0,0,4,1
R695,188,18019.402367810937,200000,1,0,4,0
R696,68,15637.369678199711,500000,0,0,4,1
R697,174,30481.16759269155,200000,2,0,3,1
R698,33,9314.792459175611,200000,0,0,1,1
R699,131,23454.141816438536,50000,1,0,1,0
R700,152,16158.183342930244,100000,1,0,3,1
R701,10,12378.665514859022,50000,0,0,1,1
R702,82,45859.75175683896,50000,0,0,4,0
R703,28,24190.5073475346,500000,0,0,1,1
R704,13,26132.65544661144,200000,6,0,2,1
R705,920,31377.76780668662,100000,0,0,3,1
R706,77,5786.500546814528,200000,1,1,3,1
R707,332,37522.91909122032,500000,3,0,1,1
R708,58,1000.0,200000,2,0,3,0
R709,228,12312.335899614794,500000,2,0,1,0
R710,285,15409.683268210996,50000,1,0,1,1
R711,181,25817.23364970506,50000,1,0,2,1
R712,127,22187.182661414878,500000,0,0,2,1
R713,106,18331.85259301607,50000,1,0,1,1
R714,85,19880.02655372276,200000,1,0,3,0
R715,530,10219.769764774317,100000,3,0,3,0
R716,355,5027.676055158268,100000,1,0,2,0
R717,670,27265.1162233606,200000,0,0,1,1
R718,26,26937.06112536185,100000,0,0,1,0
R719,262,35844.94375157059,200000,1,0,2,0
R720,557,12099.82903184792,500000,1,0,1,0
R721,39,26928.152103009226,100000,1,0,2,1
R722,13,17162.932716352683,500000,1,0,1,1
R723,270,31904.749851934823,500000,1,1,3,1
R724,170,30219.627766781414,200000,0,0,2,1
R725,368,22112.09399224457,100000,1,0,1,0
R726,30,16604.698433340134,50000,0,1,1,1
R727,317,29609.32178608261,50000,2,0,2,0
R728,45,26469.04523256566,50000,0,0,4,1
R729,35,13155.595979138174,50000,0,0,4,0
R730,35,6722.013265205691,200000,1,0,1,0
R731,337,17114.670993182037,500000,1,1,1,1
R732,218,35154.13815348209,100000,1,0,1,0
R733,148,31464.87158733038,200000,2,0,4,1
R734,88,8876.725303294194,50000,0,0,2,1
R735,419,8322.42584100079,100000,1,0,4,0
R736,99,32746.838496794866,200000,0,0,3,0
R737,339,8643.640952421709,500000,3,1,4,1
R738,115,25092.95323642008,50000,0,0,4,1
R739,94,13839.287846636762,100000,0,0,1,0
R740,124,36170.44924521683,100000,1,0,2,1
R741,71,12295.752008621212,50000,1,0,2,0
R742,275,31433.615302058282,500000,0,0,4,0
R743,139,21848.586540603646,50000,3,0,1,1
R744,52,22521.948542342867,500000,1,0,2,1
R745,459,1000.0,100000,0,0,1,1
R746,96,1000.0,50000,1,0,4,1
R747,156,17794.34059732686,500000,0,0,2,0
R748,473,22469.06063416612,500000,0,1,3,1
R749,195,8748.021722622767,200000,1,0,4,0
R750,24,9113.065895236577,500000,0,0,4,1
R751,562,25614.726298261332,50000,1,0,3,0
R752,197,25628.544804571306,50000,2,1,4,1
R753,81,18622.58939612073,500000,1,0,3,1
R754,29,27802.01721186075,50000,1,0,3,1
R755,316,8257.977042798535,100000,2,0,4,0
R756,193,16440.650829130293,100000,1,0,3,0
R757,152,36478.77605783673,50000,1,0,3,0
R758,448,20683.221299398174,500000,1,0,4,1
R759,310,21263.12514586999,100000,2,0,4,0
R760,32,43059.465859677395,500000,2,0,3,0
R761,74,6006.578341512291,50000,0,0,1,1
R762,57,27964.303666421103,200000,1,0,4,0
R763,272,36639.862798081,100000,1,0,4,0
R764,6,16751.420735014537,50000,0,0,1,1
R765,168,28596.307868548458,100000,2,0,4,1
R766,287,10179.805027890952,500000,1,0,1,0
R767,418,13132.676044326485,200000,2,0,2,1
R768,83,23849.664160476343,200000,0,0,4,1
R769,344,27985.666731105903,50000,0,1,4,0
R770,23,31209.36512406246,100000,0,1,2,1
R771,374,35696.28586939493,200000,0,0,4,1
R772,27,19325.53441444818,100000,1,0,3,1
R773,101,31936.11755172588,500000,2,0,3,0
R774,319,16576.95156550851,500000,1,1,2,1
R775,32,29020.91311588268,50000,1,0,3,1
R776,52,22074.887978521816,200000,1,0,2,0
R777,256,24456.77907081924,200000,2,0,3,0
R778,254,24235.078740220375,100000,0,1,4,1
R779,204,3952.949902021879,500000,0,0,3,0
R780,236,8758.781411392267,200000,1,0,4,0
R781,156,21025.414398175224,50000,0,0,3,0
R782,58,3127.2092035883143,50000,2,0,2,0
R783,84,28312.111031997556,200000,1,0,3,0
R784,40,28715.559662881416,50000,0,1,4,1
R785,478,23271.7055287779,200000,3,0,2,1
R786,175,8788.659872420778,200000,1,0,3,1
R787,102,33801.389388685144,200000,0,0,1,1
R788,123,40372.10639718358,200000,1,0,1,1
R789,588,21470.76827445974,100000,1,0,2,1
R790,33,25105.353784512365,200000,0,0,1,0
R791,176,22017.38654796044,50000,1,0,1,1
R792,140,25303.691889987993,500000,1,1,3,1
R793,189,18804.41243373604,100000,2,0,3,1
R794,3,19654.357601561966,500000,1,0,4,1
R795,411,29057.176004973655,500000,1,0,3,1
R796,537,43456.24161896441,500000,1,0,2,1
R797,166,5999.287655982613,500000,1,0,4,0
R798,238,18961.87515597033,500000,0,0,4,0
R799,511,8195.395147679179,50000,1,1,3,1
R800,245,35920.24898576083,200000,1,0,4,1
R801,33,14122.620306801015,50000,2,0,4,1
R802,171,5567.992062142061,100000,0,1,3,1
R803,186,26381.869988485734,50000,2,0,2,1
R804,110,37443.11114743111,100000,1,1,3,0
R805,266,26635.978685607628,200000,1,0,1,0
R806,544,22047.978772819173,500000,1,0,4,1
R807,519,24091.409227759937,200000,0,0,3,0
R808,119,34148.40662825554,50000,1,0,2,1
R809,24,11258.007299858502,50000,1,0,2,1
R810,837,18881.52895913687,200000,1,0,4,1
R811,365,15473.098514904666,200000,0,0,1,0
R812,26,8321.346927082897,50000,0,1,3,1
R813,507,16716.247405831975,200000,0,0,1,1
R814,407,31077.210959824486,100000,0,0,3,1
R815,146,25666.021483927256,100000,2,0,2,0
R816,178,26443.105001082004,50000,2,0,2,1
R817,101,21464.756116533183,50000,1,0,4,1
R818,11,25233.237827285884,200000,1,0,1,0
R819,81,11994.096576518947,200000,0,1,2,1
R820,324,16904.901140727707,500000,2,0,4,0
R821,0,21920.042369686766,100000,1,0,2,1
R822,81,22775.158588818904,50000,1,0,3,0
R823,101,23201.87854921873,50000,0,0,1,1
R824,154,18616.64717983622,50000,0,0,1,0
R825,504,16225.765988696703,50000,1,0,3,1
R826,85,51577.71283044298,500000,2,0,3,1
R827,85,29067.872729323986,100000,1,0,1,1
R828,267,24131.474759526223,500000,1,0,4,1
R829,120,17667.91501793606,100000,0,0,4,1
R830,50,15487.811730561234,50000,1,0,2,1
R831,120,18691.994062730442,100000,4,0,4,1
R832,30,22928.288435866834,50000,1,0,1,1
R833,38,1195.644559369186,500000,0,0,4,0
R834,137,4306.104046253164,100000,2,0,3,0
R835,108,13631.176110610424,200000,0,0,1,1
R836,492,22071.394367785684,100000,0,0,2,1
R837,90,17607.268528481487,50000,0,1,1,1
R838,173,34781.21226099484,200000,1,0,1,1
R839,200,5176.032130042311,50000,1,0,4,1
R840,2,12486.545303966297,200000,0,0,4,1
R841,217,35200.91740991101,200000,1,0,4,0
R842,39,21311.193246751467,100000,0,0,2,1
R843,649,28848.425828011583,100000,3,0,2,1
R844,32,40512.469432694634,200000,1,0,2,0
R845,107,13061.955820981773,200000,1,0,2,0
R846,17,19006.85662207968,200000,1,1,3,1
R847,1153,17275.730990691285,50000,0,0,1,1
R848,139,1000.0,100000,0,0,4,1
R849,180,16896.03196244031,50000,2,0,1,0
R850,13,28810.621873806653,100000,0,0,1,1
R851,277,25405.895418122407,500000,1,1,1,1
R852,47,26190.8316938801,50000,0,0,4,0
R853,456,16244.910193605005,100000,2,0,1,0
R854,45,13439.027639943586,200000,1,0,3,0
R855,42,32692.556718986205,200000,1,0,4,1
R856,7,15026.828536423305,100000,1,0,3,1
R857,127,22940.82038793214,200000,0,0,4,0
R858,166,21633.346806775386,200000,0,0,1,0
R859,13,34617.17016257119,500000,1,0,1,1
R860,298,29714.1235767236,500000,1,0,1,1
R861,120,7047.413793328791,500000,2,0,3,0
R862,148,8124.4683322495985,50000,1,0,1,1
R863,116,25789.09818069134,500000,1,0,2,0
R864,102,19356.623526208336,500000,1,0,3,1
R865,164,15448.28216046236,500000,1,0,2,0
R866,33,30156.27883994471,100000,2,0,4,1
R867,40,21874.59382088911,200000,0,0,2,0
R868,395,20524.57386889444,100000,1,0,2,1
R869,584,27798.2864075505,500000,0,0,3,0
R870,93,16248.910050564355,50000,0,0,4,0
R871,63,35685.18985472554,100000,2,0,2,1
R872,206,12119.52376766992,500000,2,0,1,1
R873,105,26569.29066342088,50000,1,0,1,1
R874,5,34338.32838659845,50000,1,0,4,1
R875,33,6227.045107279002,50000,0,0,2,1
R876,251,16566.64824147551,200000,0,1,3,0
R877,215,31422.073928855578,50000,0,0,4,0
R878,5,31572.44547731025,500000,2,0,4,1
R879,50,18285.04399611761,100000,0,0,4,0
R880,52,12653.289063231405,100000,1,0,4,1
R881,222,29559.358223307623,500000,0,0,1,1
R882,3,31835.491025816045,200000,2,0,3,1
R883,21,8353.366514876052,200000,1,0,1,1
R884,321,7960.863510336198,50000,1,1,4,1
R885,39,22252.566819835996,500000,0,0,3,1
R886,211,26293.60633428892,50000,2,1,1,1
R887,54,17009.309147699452,50000,0,0,2,1
R888,20,26792.938199823493,500000,3,1,2,1
R889,55,12898.63393162618,200000,2,0,4,1
R890,256,1000.0,200000,0,0,2,0
R891,387,15760.98927667404,100000,0,0,3,0
R892,354,20632.32146513101,500000,1,0,4,0
R893,101,17241.600401035434,50000,0,0,2,1
R894,220,8413.967363405149,500000,1,0,3,0
R895,45,1843.510241211825,50000,1,0,1,1
R896,69,14859.111956321021,100000,1,0,1,0
R897,453,28976.55771649744,100000,1,0,3,1
R898,2,32561.97439413682,100000,3,0,2,1
R899,17,31877.13384138455,100000,1,0,3,1
R900,46,11840.90464851447,50000,3,1,3,1
R901,5,8462.93676369636,200000,1,0,3,0
R902,40,24966.346149798956,50000,2,0,1,1
R903,174,26351.000115979252,100000,3,0,1,1
R904,109,24001.696052004976,200000,2,0,1,1
R905,446,1000.0,500000,3,0,2,0
R906,340,11331.154151165334,50000,0,0,4,1
R907,83,19703.112097140216,500000,1,0,1,1
R908,60,24872.18194630427,100000,2,0,1,0
R909,95,27673.073626024867,500000,1,0,3,1
R910,178,21442.5352228204,200000,0,0,2,1
R911,62,23307.83806538236,200000,2,0,3,1
R912,195,20848.65458361104,200000,0,0,3,0
R913,105,26856.19374218483,50000,0,0,3,1
R914,160,23128.65651490911,500000,0,0,3,1
R915,114,20657.376600472875,500000,1,0,1,0
R916,69,17316.31200862619,500000,1,0,2,1
R917,593,20812.914250424812,100000,1,0,1,0
R918,288,24845.913788392747,50000,2,0,4,1
R919,30,22674.753888980613,50000,3,1,3,1
R920,405,23808.26418345254,500000,1,0,1,0
R921,133,33427.21861351185,50000,3,0,2,1
R922,449,22651.639227465872,500000,1,0,4,1
R923,321,13510.014795268424,500000,0,0,1,1
R924,110,28836.06785994169,500000,0,0,1,0
R925,4,6338.016623310825,200000,2,0,4,1
R926,62,9185.866192607129,100000,1,0,2,1
R927,156,23358.47264720069,50000,3,0,4,0
R928,200,25163.96667786579,100000,2,0,4,0
R929,59,7549.487764960049,200000,1,0,3,0
R930,30,16171.8251901325,50000,0,0,3,1
R931,360,13939.161677803413,500000,1,0,4,1
R932,832,15133.236771184032,100000,0,0,3,0
R933,149,29435.97776272946,200000,2,0,2,0
R934,37,27065.054635472527,50000,1,0,1,0
R935,63,19808.778201462927,50000,2,0,4,1
R936,3,14540.380728850721,100000,0,0,3,1
R937,491,6503.503297798594,100000,0,0,2,1
R938,25,34201.849387819486,50000,1,0,2,1
R939,171,25921.139002849184,50000,0,0,2,1
R940,64,12933.308959268596,200000,0,1,4,1
R941,161,27195.994976248916,500000,0,0,3,0
R942,210,19297.763794253744,500000,0,0,2,1
R943,354,17128.90495137657,200000,2,0,3,1
R944,46,24352.115282896026,50000,2,0,1,1
R945,2,12585.01750087275,100000,1,0,2,1
R946,29,16562.434804898898,100000,2,0,2,1
R947,460,21214.61064199546,50000,0,0,3,1
R948,414,15005.488071147865,200000,0,0,3,1
R949,181,26690.85210267524,50000,1,1,3,1
R950,183,38690.66503678261,100000,1,0,1,1
R951,218,12457.018673928573,50000,1,0,4,0
R952,38,3348.7470369595576,50000,1,0,3,0
R953,491,1000.0,200000,1,0,2,0
R954,108,18495.318585050176,500000,1,1,1,1
R955,96,13368.354098738171,100000,4,0,3,1
R956,146,22078.605010670806,100000,2,0,3,0
R957,9,21325.97672026101,50000,0,0,2,1
R958,36,3967.8315338590382,100000,0,0,2,0
R959,267,1851.1617051859394,100000,1,0,3,0
R960,17,22959.332403460954,500000,2,1,1,1
R961,184,21354.28834719957,100000,0,1,3,1
R962,56,15741.820016334488,100000,0,0,4,0
R963,98,3428.5641486769528,200000,0,0,1,0
R964,68,24713.91262764991,200000,0,1,2,1
R965,87,32718.995454239433,200000,2,0,2,1
R966,253,22779.824402189224,200000,1,0,1,0
R967,70,11525.261094349355,200000,0,0,1,0
R968,167,20445.521655711513,500000,1,0,2,0
R969,129,6338.85919066315,100000,2,0,4,1
R970,217,30579.607138387924,50000,1,0,1,0
R971,552,20818.44334529539,500000,3,0,2,0
R972,263,2318.430882467681,50000,0,0,3,0
R973,48,16993.256395563174,200000,3,0,1,1
R974,6,24633.01510234231,100000,2,1,4,1
R975,60,16669.523790244777,200000,1,0,1,0
R976,180,17241.04278559826,500000,0,1,4,1
R977,10,7755.977929527282,50000,0,0,2,1
R978,137,25665.409870816562,100000,2,0,1,1
R979,181,13515.307999808625,500000,0,0,1,1
R980,81,1000.0,500000,0,1,4,1
R981,294,16287.426293296063,100000,1,0,4,1
R982,22,29811.49715570353,100000,1,0,3,1
R983,15,16130.705534000526,500000,2,1,4,1
R984,260,37379.8498512352,50000,3,0,2,1
R985,136,24289.67948548517,50000,1,0,1,0
R986,233,23387.58162280366,500000,2,0,4,0
R987,114,18716.01734082391,500000,2,0,3,0
R988,56,19317.137922357095,200000,1,0,3,1
R989,341,17365.76364880496,200000,2,0,4,1
R990,321,16977.306079174734,50000,1,0,3,0
R991,237,25308.67162067149,200000,1,0,1,0
R992,63,10641.687702094345,50000,1,0,2,0
R993,178,9241.061712757404,100000,4,0,3,1
R994,89,8768.049491246224,200000,0,0,4,0
R995,19,40456.54547677154,50000,1,1,4,1
R996,498,25303.4290167058,50000,0,0,1,0
R997,29,23044.922016801447,500000,0,0,2,1
R998,600,9424.853297065685,50000,1,0,4,0
R999,118,26233.423006748286,200000,3,0,2,1
R1000,40,18834.286535466712,500000,0,0,3,0
R1001,156,22141.6894113175,500000,2,1,1,1
R1002,412,10233.79684136444,200000,0,0,3,0
R1003,263,21602.68857417577,100000,0,0,2,1
R1004,328,15761.664617935168,200000,2,0,4,1
R1005,215,12343.888429698123,200000,1,0,4,0
R1006,235,27341.063358072486,500000,1,0,1,0
R1007,378,4622.921914699975,200000,2,0,3,0
R1008,57,25647.762643141505,100000,2,0,2,0
R1009,134,26844.86133552996,100000,0,0,4,0
R1010,50,11203.563244487594,100000,1,1,4,1
R1011,879,11796.715388675326,500000,1,0,1,0
R1012,576,17769.74318733598,200000,3,0,1,0
R1013,8,22820.362104622207,50000,1,0,3,0
R1014,244,18471.450081857743,200000,0,0,4,1
R1015,518,24335.624601918793,100000,0,0,3,1
R1016,39,37629.79652537399,200000,2,0,2,0
R1017,167,14922.83230850286,500000,3,0,3,1
R1018,494,2848.200292965794,200000,2,0,1,0
R1019,6,28259.235830306534,500000,0,0,3,0
R1020,239,36833.1457592753,50000,0,0,1,1
R1021,70,23927.683630511245,50000,1,0,4,0
R1022,516,9122.513246463319,500000,2,0,2,1
R1023,708,18761.07636764799,200000,2,0,4,0
R1024,577,8814.765157883678,100000,2,0,3,0
R1025,128,26428.554939629477,500000,1,1,4,0
R1026,396,6487.0959730156555,200000,0,0,1,0
R1027,372,16998.712131718,200000,3,0,4,1
R1028,76,9956.621737060936,200000,1,0,2,0
R1029,353,21268.24685134962,100000,1,0,1,0
R1030,7,16336.583228622423,100000,3,0,2,1
R1031,181,21767.621032502637,100000,2,0,3,1
R1032,52,20223.505549663656,500000,1,0,2,0
R1033,25,10133.409722758895,500000,0,0,1,1
R1034,16,26268.770635290217,100000,0,1,1,1
R1035,238,19512.343481568845,500000,2,0,2,1
R1036,83,10114.709921340995,100000,1,1,4,1
R1037,258,42409.265562057924,500000,1,0,3,1
R1038,13,24764.301667171247,200000,2,0,1,1
R1039,75,18467.394466006946,100000,1,0,3,0
R1040,155,34152.045267018235,500000,1,0,4,0
R1041,312,38418.15609386607,200000,0,0,2,0
R1042,76,18546.505776861148,200000,2,0,2,0
R1043,196,23473.97486434762,500000,0,0,1,1
R1044,434,10119.971819970591,200000,0,0,1,1
R1045,191,18528.072492319887,50000,0,0,3,1
R1046,53,18009.3744624013,100000,1,0,4,1
R1047,4,21848.27033621654,100000,1,0,2,1
R1048,408,23327.604786370102,200000,0,0,3,0
R1049,4,25598.2844882806,500000,1,0,3,1
R1050,415,22376.42656299959,50000,1,0,3,1
R1051,150,7892.573733708354,500000,0,0,4,1
R1052,559,10615.32894258915,100000,0,0,2,1
R1053,320,14535.923805363269,200000,0,0,2,0
R1054,1236,17177.59408076771,50000,3,0,4,1
R1055,86,30507.742904721134,200000,1,0,4,0
R1056,291,8370.61013147087,50000,0,0,3,1
R1057,102,16425.849518293002,200000,0,1,3,1
R1058,130,29530.094982140497,500000,1,1,3,1
R1059,197,17001.225255033878,100000,0,0,4,0
R1060,413,24604.15649842824,200000,0,0,2,1
R1061,828,18604.579570720965,200000,0,0,2,1
R1062,292,22567.83257324723,50000,1,0,2,0
R1063,108,17715.274561904596,500000,0,1,3,1
R1064,109,26670.65472728354,500000,0,0,2,1
R1065,267,4549.435925935648,50000,0,0,3,1
R1066,54,16366.879916114549,500000,0,0,4,1
R1067,23,22965.72676694308,100000,0,0,1,1
R1068,87,25336.95248006193,200000,1,0,4,1
R1069,67,34929.52622753828,50000,0,0,3,0
R1070,70,16089.753331344236,500000,0,0,2,0
R1071,53,34794.81761860873,100000,0,0,1,1
R1072,8,13409.761733403295,100000,0,0,1,1
R1073,3,33286.46411544643,500000,2,0,1,0
R1074,879,28174.671266983725,500000,1,0,4,0
R1075,111,10865.414203677772,50000,0,0,1,0
R1076,97,23070.392372518218,500000,1,0,3,1
R1077,227,19487.641644678086,50000,1,0,3,1
R1078,49,26255.845936750004,200000,3,0,4,1
R1079,598,17767.284115666906,100000,0,0,2,0
R1080,308,16927.537743382687,50000,0,0,2,1
R1081,18,33690.945827628515,100000,2,0,4,1
R1082,108,19012.79105544327,200000,1,0,2,0
R1083,422,28264.223241917665,500000,0,0,2,0
